DATE,cons,demanddown,demandup,dfri,dindex,dintexport,dintimport,dmon,dsat,dsun,dthu,dtue,dwed,dweek,dweekend,intcon,mapr,maug,mdec,mfeb,mindex,mjan,mjul,mjun,mmar,mmay,mnov,moct,msep,price,supply,tempday,teodemand,week,weekend,wind,windc,windcn,wk,wknd
4/25/2004,167.6,0,1,0,7,1,0,0,0,1,0,0,0,0,1,42.1,1,0,0,0,4,0,0,0,0,0,0,0,0,21.075,257.4,18.34,249.68,0,1,2.35,17.55671082,9.982546483,0,1
4/26/2004,188.5,0,1,0,1,1,0,1,0,0,0,0,0,1,0,46.1,1,0,0,0,4,0,0,0,0,0,0,0,0,20.269,281.5,17.18,272.3,1,0,1.975,16.97410916,10.37938416,1,0
4/27/2004,213.4,0,1,0,2,1,0,0,0,0,0,1,0,1,0,42.1,1,0,0,0,4,0,0,0,0,0,0,0,0,19.74,295.6,13.82,286.1,1,0,4.1,10.07271617,6.677852459,1,0
4/28/2004,243.2,0,1,0,3,1,0,0,0,0,0,0,1,1,0,28.8,1,0,0,0,4,0,0,0,0,0,0,0,0,18.651,306.5,11.88,303.69,1,0,6.35,5.204417461,2.440652151,1,0
4/29/2004,281.6,0,1,0,4,1,0,0,0,0,1,0,0,1,0,16.8,1,0,0,0,4,0,0,0,0,0,0,0,0,18.651,325.4,8.28,319.84,1,0,4.8,2.38833315,2.586466916,1,0
4/30/2004,264.3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,22.7,1,0,0,0,4,0,0,0,0,0,0,0,0,19.514,315.4,10.18,310.08,1,0,4.7,4.873229696,2.414294255,1,0
5/1/2004,221.4,1,0,0,6,1,0,0,1,0,0,0,0,0,1,37.9,0,0,0,0,5,0,0,0,0,1,0,0,0,18.546,303.9,12.79,293.9,0,1,3.575,9.579470512,5.743649007,0,1
5/2/2004,197.8,1,0,0,7,1,0,0,0,1,0,0,0,0,1,41.9,0,0,0,0,5,0,0,0,0,1,0,0,0,19.07,286.9,15.69,277.14,0,1,3.175,13.47439908,6.661306673,0,1
5/3/2004,214.2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,29.8,0,0,0,0,5,0,0,0,0,1,0,0,0,20.223,268.4,10.02,270.9,0,1,3.225,6.986275341,7.637184466,1,0
5/4/2004,267.2,1,0,0,2,1,0,0,0,0,0,1,0,1,0,8.1,0,0,0,0,5,0,0,0,0,1,0,0,0,19.76,289.7,9.95,300.74,1,0,5.95,3.082722648,-0.214018544,1,0
5/5/2004,263.8,1,0,0,3,1,0,0,0,0,0,0,1,1,0,13.7,0,0,0,0,5,0,0,0,0,1,0,0,0,19.754,308.7,11.35,303.12,1,0,5.25,5.65390668,-0.440545988,1,0
5/6/2004,245.9,1,0,0,4,1,0,0,0,0,1,0,0,1,0,33.2,0,0,0,0,5,0,0,0,0,1,0,0,0,19.754,295.5,11.83,289.23,1,0,2.825,9.747089546,4.090382468,1,0
5/7/2004,230.1,1,0,1,5,1,0,0,0,0,0,0,0,0,1,43.3,0,0,0,0,5,0,0,0,0,1,0,0,0,19.754,291.6,14.07,283.38,1,0,4,10.49732261,1.962234203,1,0
5/8/2004,238.7,1,0,0,6,1,0,0,1,0,0,0,0,0,1,37.1,0,0,0,0,5,0,0,0,0,1,0,0,0,21.527,290.1,11.15,284.98,0,1,4.775,5.973746753,4.662633323,0,1
5/9/2004,221.4,1,0,0,7,1,0,0,0,1,0,0,0,0,1,36.5,0,0,0,0,5,0,0,0,0,1,0,0,0,23.68,281.3,13.94,272.57,0,1,2.825,12.06469186,8.544352799,0,1
5/10/2004,205.9,1,0,0,1,1,0,1,0,0,0,0,0,1,0,37.7,0,0,0,0,5,0,0,0,0,1,0,0,0,20.382,262.3,16.46,255.72,1,0,3.35,14.1136866,9.272213276,1,0
5/11/2004,216.5,1,0,0,2,1,0,0,0,0,0,1,0,1,0,29.4,0,0,0,0,5,0,0,0,0,1,0,0,0,19.852,259.5,14.33,251.83,1,0,2.35,13.33245505,10.90956521,1,0
5/12/2004,225,1,0,0,3,1,0,0,0,0,0,0,1,1,0,29.8,0,0,0,0,5,0,0,0,0,1,0,0,0,19.498,270.4,12.66,263.21,1,0,2.85,10.61390315,8.792418864,1,0
5/13/2004,211.2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,27.6,0,0,0,0,5,0,0,0,0,1,0,0,0,19.498,256.3,14,249.76,1,0,2.725,12.30102748,7.632864461,1,0
5/14/2004,186.1,1,0,1,5,1,0,0,0,0,0,0,0,0,1,46,0,0,0,0,5,0,0,0,0,1,0,0,0,19.589,263,16.35,255.38,1,0,3.4,13.92389278,7.381876435,1,0
5/15/2004,157.6,1,0,0,6,1,0,0,1,0,0,0,0,0,1,50.2,0,0,0,0,5,0,0,0,0,1,0,0,0,21.302,240.2,18.49,230.5,0,1,2.55,17.42915534,10.1373642,0,1
5/16/2004,152.3,1,0,0,7,1,0,0,0,1,0,0,0,0,1,52.8,0,0,0,0,5,0,0,0,0,1,0,0,0,21.765,238.7,20.02,227.71,0,1,1.675,20.32348638,12.24684789,0,1
5/17/2004,168.4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,52.5,0,0,0,0,5,0,0,0,0,1,0,0,0,23.085,249,19.64,239.99,1,0,3.675,17.42037918,10.24862259,1,0
5/18/2004,163.3,1,0,0,2,1,0,0,0,0,0,1,0,1,0,59.2,0,0,0,0,5,0,0,0,0,1,0,0,0,21.07,264.5,18.53,256.67,1,0,2.975,16.91797944,10.50517649,1,0
5/19/2004,165.5,1,0,0,3,1,0,0,0,0,0,0,1,1,0,54.2,0,0,0,0,5,0,0,0,0,1,0,0,0,19.748,258.7,19.19,248.8,1,0,3.75,16.82165766,9.218656803,1,0
5/20/2004,172.8,1,0,0,4,1,0,0,0,0,1,0,0,1,0,49.2,0,0,0,0,5,0,0,0,0,1,0,0,0,19.748,264.8,17.45,255.25,1,0,3.25,15.36617861,11.72601356,1,0
5/21/2004,195.4,1,0,1,5,1,0,0,0,0,0,0,0,0,1,33.2,0,0,0,0,5,0,0,0,0,1,0,0,0,20.135,267.6,13.19,259.62,1,0,4.05,9.385093002,5.653913855,1,0
5/22/2004,181.9,1,0,0,6,1,0,0,1,0,0,0,0,0,1,39.1,0,0,0,0,5,0,0,0,0,1,0,0,0,19.328,269.2,13.63,259.55,0,1,4.35,9.535162545,1.570200941,0,1
5/23/2004,171.1,1,0,0,7,1,0,0,0,1,0,0,0,0,1,43.3,0,0,0,0,5,0,0,0,0,1,0,0,0,19.767,258.1,16.5,247.98,0,1,2.75,14.98719659,5.560496142,0,1
5/24/2004,178.3,1,0,0,1,1,0,1,0,0,0,0,0,1,0,32.7,0,0,0,0,5,0,0,0,0,1,0,0,0,19.751,244,17.3,239.04,1,0,3.475,14.92284448,6.413915866,1,0
5/25/2004,182.6,1,0,0,2,1,0,0,0,0,0,1,0,1,0,29.5,0,0,0,0,5,0,0,0,0,1,0,0,0,21.868,255.7,16.95,248.53,1,0,2.7,15.55142662,10.16465521,1,0
5/26/2004,194.4,1,0,0,3,1,0,0,0,0,0,0,1,1,0,24.5,0,0,0,0,5,0,0,0,0,1,0,0,0,20.75,253.9,14.44,247.66,1,0,3.7,11.32313976,7.503994658,1,0
5/27/2004,189.1,1,0,0,4,1,0,0,0,0,1,0,0,1,0,36.8,0,0,0,0,5,0,0,0,0,1,0,0,0,20.75,259.8,15.76,255.27,1,0,4.1,12.3917428,6.002465839,1,0
5/28/2004,177.6,1,0,1,5,1,0,0,0,0,0,0,0,0,1,34.6,0,0,0,0,5,0,0,0,0,1,0,0,0,21.429,255.7,16.72,249.04,1,0,4.675,12.95793225,4.857391352,1,0
5/29/2004,158.2,1,0,0,6,1,0,0,1,0,0,0,0,0,1,39.6,0,0,0,0,5,0,0,0,0,1,0,0,0,22.187,238.6,16.43,232.94,0,1,3.65,13.70698055,10.71464139,0,1
5/30/2004,151.5,1,0,0,7,1,0,0,0,1,0,0,0,0,1,38.9,0,0,0,0,5,0,0,0,0,1,0,0,0,21.924,228.6,16.79,223.19,0,1,4.125,13.5964019,8.305599699,0,1
5/31/2004,152.2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,40.4,0,0,0,0,5,0,0,0,0,1,0,0,0,21.222,237.1,18.04,231.63,0,1,3.275,16.00562335,7.411876067,1,0
6/1/2004,177,1,0,0,2,1,0,0,0,0,0,1,0,1,0,47.2,0,0,0,0,6,0,0,1,0,0,0,0,0,21.661,270.8,15.23,260.04,1,0,1.825,15.31296553,12.61064146,1,0
6/2/2004,167.6,1,0,0,3,1,0,0,0,0,0,0,1,1,0,50.6,0,0,0,0,6,0,0,1,0,0,0,0,0,20.566,263.2,17.37,253.46,1,0,4.475,13.94516648,7.825187959,1,0
6/3/2004,176,1,0,0,4,1,0,0,0,0,1,0,0,1,0,52.2,0,0,0,0,6,0,0,1,0,0,0,0,0,20.566,261.6,17.32,255.57,1,0,3.575,14.82909934,9.052189912,1,0
6/4/2004,159.9,1,0,1,5,1,0,0,0,0,0,0,0,0,1,51.9,0,0,0,0,6,0,0,1,0,0,0,0,0,20.566,252.6,19.76,244.13,1,0,5.325,16.22445539,10.0539945,1,0
6/5/2004,144.2,1,0,0,6,1,0,0,1,0,0,0,0,0,1,55.8,0,0,0,0,6,0,0,1,0,0,0,0,0,21.053,239.5,17.4,230.4,0,1,3.5,15.00869172,13.09423199,0,1
6/6/2004,142.1,1,0,0,7,1,0,0,0,1,0,0,0,0,1,55,0,0,0,0,6,0,0,1,0,0,0,0,0,19.902,242.6,20.99,233.3,0,1,3.35,19.28629843,12.65210975,0,1
6/7/2004,150.8,1,0,0,1,1,0,1,0,0,0,0,0,1,0,54.2,0,0,0,0,6,0,0,1,0,0,0,0,0,19.534,244.5,22.87,235.6,1,0,3.125,21.6146369,13.64038703,1,0
6/8/2004,152.3,1,0,0,2,1,0,0,0,0,0,1,0,1,0,46.9,0,0,0,0,6,0,0,1,0,0,0,0,0,19.903,238.9,27.17,230.47,1,0,4.825,25.77216464,12.64304347,1,0
6/9/2004,154.8,1,0,0,3,1,0,0,0,0,0,0,1,1,0,47.5,0,0,0,0,6,0,0,1,0,0,0,0,0,18.78,242.8,20.58,237.1,1,0,3.825,18.38460293,12.30073796,1,0
6/10/2004,155.2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,49,0,0,0,0,6,0,0,1,0,0,0,0,0,18.78,243.6,20.25,234.69,1,0,5.775,16.5575186,10.59953711,1,0
6/11/2004,157.6,1,0,1,5,1,0,0,0,0,0,0,0,0,1,48.5,0,0,0,0,6,0,0,1,0,0,0,0,0,19.43,242.2,17.61,235.01,1,0,5.875,13.07930408,8.807809823,1,0
6/12/2004,149.2,1,0,0,6,1,0,0,1,0,0,0,0,0,1,47.5,0,0,0,0,6,0,0,1,0,0,0,0,0,19.24,241.7,17.22,233.46,0,1,5.2,13.11016556,7.746968758,0,1
6/13/2004,147.3,1,0,0,7,1,0,0,0,1,0,0,0,0,1,48.9,0,0,0,0,6,0,0,1,0,0,0,0,0,19.814,236.8,21.03,228.47,0,1,3.725,18.99845879,9.857101685,0,1
6/14/2004,150.4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,43.1,0,0,0,0,6,0,0,1,0,0,0,0,0,20.026,224.9,23.19,220.41,1,0,4.575,20.98118314,12.95026117,1,0
6/15/2004,153.6,1,0,0,2,1,0,0,0,0,0,1,0,1,0,42.8,0,0,0,0,6,0,0,1,0,0,0,0,0,19.35,230,21.93,223.9,1,0,6.125,18.54240959,12.04498301,1,0
6/16/2004,148.4,1,0,0,3,1,0,0,0,0,0,0,1,1,0,44.8,0,0,0,0,6,0,0,1,0,0,0,0,0,19.603,235.8,21.51,227.49,1,0,3.075,20.13344952,12.28922096,1,0
6/17/2004,156.7,1,0,0,4,1,0,0,0,0,1,0,0,1,0,39.4,0,0,0,0,6,0,0,1,0,0,0,0,0,19.603,237.1,16.83,229.03,1,0,6.025,11.95598348,10.25762593,1,0
6/18/2004,166.1,1,0,1,5,1,0,0,0,0,0,0,0,0,1,38.5,0,0,0,0,6,0,0,1,0,0,0,0,0,19.524,242.1,15.42,235.89,1,0,5.225,10.81798964,8.792840225,1,0
6/19/2004,160.6,1,0,0,6,1,0,0,1,0,0,0,0,0,1,40.5,0,0,0,0,6,0,0,1,0,0,0,0,0,20.276,244.1,15.04,235.55,0,1,4.075,11.56067107,3.431393236,0,1
6/20/2004,168.5,1,0,0,7,1,0,0,0,1,0,0,0,0,1,36.3,0,0,0,0,6,0,0,1,0,0,0,0,0,20.268,242.1,13.03,233.65,0,1,3.825,9.500041907,5.093064288,0,1
6/21/2004,171.8,1,0,0,1,1,0,1,0,0,0,0,0,1,0,38.3,0,0,0,0,6,0,0,1,0,0,0,0,0,20.351,245.8,15.21,239.06,1,0,3.75,12.1591086,4.585395112,1,0
6/22/2004,164.1,1,0,0,2,1,0,0,0,0,0,1,0,1,0,41.8,0,0,0,0,6,0,0,1,0,0,0,0,0,20.557,248,19,239.9,1,0,4.325,16.06231876,5.524661359,1,0
6/23/2004,180.8,1,0,0,3,1,0,0,0,0,0,0,1,1,0,37.9,0,0,0,0,6,0,0,1,0,0,0,0,0,20.474,250.4,15.59,243.48,1,0,8.05,8.943673627,8.377154741,1,0
6/24/2004,186.8,1,0,0,4,1,0,0,0,0,1,0,0,1,0,39.9,0,0,0,0,6,0,0,1,0,0,0,0,0,20.474,261.2,15.56,254.68,1,0,8.7,8.53498025,4.165224716,1,0
6/25/2004,161.7,1,0,1,5,1,0,0,0,0,0,0,0,0,1,41.2,0,0,0,0,6,0,0,1,0,0,0,0,0,20.879,243.2,17.45,234.72,1,0,4.6,13.92556555,6.283525249,1,0
6/26/2004,157.5,1,0,0,6,1,0,0,1,0,0,0,0,0,1,47.2,0,0,0,0,6,0,0,1,0,0,0,0,0,20.595,243.9,15.13,236.66,0,1,5.6,10.10790707,5.13108664,0,1
6/27/2004,150,1,0,0,7,1,0,0,0,1,0,0,0,0,1,49.3,0,0,0,0,6,0,0,1,0,0,0,0,0,20.559,244.7,20.5,236.59,0,1,5.95,16.77587996,9.994197785,0,1
6/28/2004,168.7,1,0,0,1,1,0,1,0,0,0,0,0,1,0,47.2,0,0,0,0,6,0,0,1,0,0,0,0,0,20.533,257.1,18.17,247.62,1,0,5.45,14.11427178,4.964308374,1,0
6/29/2004,167.2,1,0,0,2,1,0,0,0,0,0,1,0,1,0,54.7,0,0,0,0,6,0,0,1,0,0,0,0,0,20.426,256.1,18.79,253.52,1,0,4.925,15.30258663,8.415415908,1,0
6/30/2004,171.1,1,0,0,3,1,0,0,0,0,0,0,1,1,0,48.5,0,0,0,0,6,0,0,1,0,0,0,0,0,18.969,244.1,17.27,249.91,1,0,6.2,12.40297157,9.46989187,1,0
7/1/2004,173.6,1,0,0,4,1,0,0,0,0,1,0,0,1,0,46.7,0,0,0,0,7,0,1,0,0,0,0,0,0,18.969,260.6,17.03,250.68,1,0,5.925,12.29081701,6.124745304,1,0
7/2/2004,166.6,1,0,1,5,1,0,0,0,0,0,0,0,0,1,54.8,0,0,0,0,7,0,1,0,0,0,0,0,0,19.853,260.6,17.02,247.17,1,0,6.5,11.86503329,5.000798174,1,0
7/3/2004,157.8,1,0,0,6,1,0,0,1,0,0,0,0,0,1,53.7,0,0,0,0,7,0,1,0,0,0,0,0,0,19.427,254.7,16.07,244.24,0,1,7.875,9.70874739,4.370882054,0,1
7/4/2004,160.9,1,0,0,7,1,0,0,0,1,0,0,0,0,1,52.3,0,0,0,0,7,0,1,0,0,0,0,0,0,19.212,255.3,16.76,245.03,0,1,4.375,13.30153147,7.825017584,0,1
7/5/2004,171.2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,53.3,0,0,0,0,7,0,1,0,0,0,0,0,0,18.988,263.8,17.7,253.64,1,0,4.775,14.07543823,6.091252202,1,0
7/6/2004,167.9,1,0,0,2,1,0,0,0,0,0,1,0,1,0,51.4,0,0,0,0,7,0,1,0,0,0,0,0,0,18.38,258.9,20.19,249.9,1,0,2.675,19.10317907,11.15129013,1,0
7/7/2004,174.3,1,0,0,3,1,0,0,0,0,0,0,1,1,0,42.7,0,0,0,0,7,0,1,0,0,0,0,0,0,17.217,254.5,20.04,248.37,1,0,8.7,14.81957248,6.585073286,1,0
7/8/2004,194.4,1,0,0,4,1,0,0,0,0,1,0,0,1,0,36.9,0,0,0,0,7,0,1,0,0,0,0,0,0,17.217,265,15.76,258.46,1,0,4.675,11.77609042,8.107456393,1,0
7/9/2004,181.7,1,0,1,5,1,0,0,0,0,0,0,0,0,1,45.5,0,0,0,0,7,0,1,0,0,0,0,0,0,18.155,263,15.67,254.82,1,0,4.375,11.97940519,6.909232871,1,0
7/10/2004,167.7,1,0,0,6,1,0,0,1,0,0,0,0,0,1,53,0,0,0,0,7,0,1,0,0,0,0,0,0,19.655,260.5,14.06,251.78,0,1,3.125,11.71285517,8.262404559,0,1
7/11/2004,170,1,0,0,7,1,0,0,0,1,0,0,0,0,1,51.6,0,0,0,0,7,0,1,0,0,0,0,0,0,20.279,258.3,14.61,249.73,0,1,4.175,10.92707112,7.51830994,0,1
7/12/2004,183.9,1,0,0,1,1,0,1,0,0,0,0,0,1,0,45.5,0,0,0,0,7,0,1,0,0,0,0,0,0,20.733,260.6,16.18,254.22,1,0,5.175,11.82176473,7.704474049,1,0
7/13/2004,177.4,1,0,0,2,1,0,0,0,0,0,1,0,1,0,51.8,0,0,0,0,7,0,1,0,0,0,0,0,0,20.075,264.6,18.13,258.12,1,0,3.625,15.71333881,8.156963706,1,0
7/14/2004,170.8,1,0,0,3,1,0,0,0,0,0,0,1,1,0,50.2,0,0,0,0,7,0,1,0,0,0,0,0,0,19.948,259.2,18.24,250.91,1,0,5.675,14.03724488,8.866168369,1,0
7/15/2004,167.2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,55.4,0,0,0,0,7,0,1,0,0,0,0,0,0,19.948,260.6,19.18,251.25,1,0,4.9,15.80769888,12.0383304,1,0
7/16/2004,161.1,1,0,1,5,1,0,0,0,0,0,0,0,0,1,51.8,0,0,0,0,7,0,1,0,0,0,0,0,0,20.149,250.9,17.77,242.25,1,0,4.225,14.67086253,12.88368137,1,0
7/17/2004,145.9,1,0,0,6,1,0,0,1,0,0,0,0,0,1,55.3,0,0,0,0,7,0,1,0,0,0,0,0,0,20.378,244.8,18.11,236.29,0,1,3.625,15.69008842,12.4931605,0,1
7/18/2004,146.7,1,0,0,7,1,0,0,0,1,0,0,0,0,1,55.6,0,0,0,0,7,0,1,0,0,0,0,0,0,20.169,247.6,18.46,238.37,0,1,2.85,16.99735259,12.95816993,0,1
7/19/2004,156.7,1,0,0,1,1,0,1,0,0,0,0,0,1,0,55.4,0,0,0,0,7,0,1,0,0,0,0,0,0,20.046,252.8,19.66,242.04,1,0,4,17.14232877,9.070845442,1,0
7/20/2004,153.7,1,0,0,2,1,0,0,0,0,0,1,0,1,0,57.3,0,0,0,0,7,0,1,0,0,0,0,0,0,19.858,251.5,21.9,241.52,1,0,3.6,20.1162966,10.99324176,1,0
7/21/2004,155.5,1,0,0,3,1,0,0,0,0,0,0,1,1,0,56.9,0,0,0,0,7,0,1,0,0,0,0,0,0,19.658,250.2,19.85,240.4,1,0,4.5,16.94857956,12.96929206,1,0
7/22/2004,156.4,1,0,0,4,1,0,0,0,0,1,0,0,1,0,54.9,0,0,0,0,7,0,1,0,0,0,0,0,0,19.658,246.4,21.55,236.44,1,0,3.9,19.46670954,12.02635465,1,0
7/23/2004,150.6,1,0,1,5,1,0,0,0,0,0,0,0,0,1,53.5,0,0,0,0,7,0,1,0,0,0,0,0,0,19.788,246,20.82,236.06,1,0,4.8,17.91706706,12.51792194,1,0
7/24/2004,142.2,1,0,0,6,1,0,0,1,0,0,0,0,0,1,52,0,0,0,0,7,0,1,0,0,0,0,0,0,18.18,234.8,19.27,225.09,0,1,6,15.14738076,9.205176108,0,1
7/25/2004,152.1,1,0,0,7,1,0,0,0,1,0,0,0,0,1,48.5,0,0,0,0,7,0,1,0,0,0,0,0,0,17.468,237.5,18.37,228.24,0,1,5.4,14.40644499,8.814398366,0,1
7/26/2004,155.4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,40.5,0,0,0,0,7,0,1,0,0,0,0,0,0,17.36,233.9,17.84,217.88,1,0,2.475,16.84144397,13.76108599,1,0
7/27/2004,152.6,1,0,0,2,1,0,0,0,0,0,1,0,1,0,41.1,0,0,0,0,7,0,1,0,0,0,0,0,0,17.966,227,19.32,218.6,1,0,2.025,19.06417032,14.49020283,1,0
7/28/2004,149,1,0,0,3,1,0,0,0,0,0,0,1,1,0,43.2,0,0,0,0,7,0,1,0,0,0,0,0,0,18.819,230.4,22.55,221.56,1,0,2.225,22.12672706,16.11261054,1,0
7/29/2004,143.7,1,0,0,4,1,0,0,0,0,1,0,0,1,0,42.6,0,0,0,0,7,0,1,0,0,0,0,0,0,18.819,222.8,26.45,214.13,1,0,4.6,24.96543115,13.28770665,1,0
7/30/2004,143.8,1,0,1,5,1,0,0,0,0,0,0,0,0,1,47.3,0,0,0,0,7,0,1,0,0,0,0,0,0,20.998,222.9,20.36,214.42,1,0,2.725,19.22973617,15.86887669,1,0
7/31/2004,129.1,1,0,0,6,1,0,0,1,0,0,0,0,0,1,52.8,0,0,0,0,7,0,1,0,0,0,0,0,0,20.444,219.1,22.33,210.09,0,1,2.2,21.92606305,14.85306584,0,1
8/1/2004,130.4,1,0,0,7,1,0,0,0,1,0,0,0,0,1,45.1,0,1,0,0,8,0,0,0,0,0,0,0,0,20.195,210.7,23.87,200.68,0,1,3.15,22.71992454,14.31458354,0,1
8/2/2004,145.6,1,0,0,1,1,0,1,0,0,0,0,0,1,0,41.9,0,1,0,0,8,0,0,0,0,0,0,0,0,20.265,228.8,24.16,218.53,1,0,5.125,21.893235,13.57572547,1,0
8/3/2004,144,1,0,0,2,1,0,0,0,0,0,1,0,1,0,45.6,0,1,0,0,8,0,0,0,0,0,0,0,0,20.221,226.8,23.78,216.94,1,0,2.95,22.77252582,17.253905,1,0
8/4/2004,146.4,1,0,0,3,1,0,0,0,0,0,0,1,1,0,45.2,0,1,0,0,8,0,0,0,0,0,0,0,0,19.664,230,21.97,222.69,1,0,1.75,22.12318711,17.66596189,1,0
8/5/2004,150.7,1,0,0,4,1,0,0,0,0,1,0,0,1,0,44.2,0,1,0,0,8,0,0,0,0,0,0,0,0,19.664,232.3,24.5,222.94,1,0,3.725,23.05738511,16.53035086,1,0
8/6/2004,145.6,1,0,1,5,1,0,0,0,0,0,0,0,0,1,45.1,0,1,0,0,8,0,0,0,0,0,0,0,0,20.683,228.5,22.4,218.88,1,0,3.25,20.97951725,15.85947201,1,0
8/7/2004,131.1,1,0,0,6,1,0,0,1,0,0,0,0,0,1,47.3,0,1,0,0,8,0,0,0,0,0,0,0,0,19.953,215.6,24.44,206.47,0,1,2.575,23.79379798,15.35657194,0,1
8/8/2004,134.1,1,0,0,7,1,0,0,0,1,0,0,0,0,1,45.6,0,1,0,0,8,0,0,0,0,0,0,0,0,20.085,217.5,28.12,207.51,0,1,7.475,26.35638726,13.68179,0,1
8/9/2004,149.1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,32.4,0,1,0,0,8,0,0,0,0,0,0,0,0,20.036,215.6,20.61,206.87,1,0,1.861111111,20.61399509,22.07574583,1,0
8/10/2004,154.2,1,0,0,2,1,0,0,0,0,0,1,0,1,0,29,0,1,0,0,8,0,0,0,0,0,0,0,0,20.198,217.3,20.48,209.63,1,0,2.75,19.33210311,15.41841219,1,0
8/11/2004,153.9,1,0,0,3,1,0,0,0,0,0,0,1,1,0,12.7,0,1,0,0,8,0,0,0,0,0,0,0,0,19.371,199.2,22.04,192.36,1,0,3.9,20.04586345,13.62789252,1,0
8/12/2004,155.3,1,0,0,4,1,0,0,0,0,1,0,0,1,0,11.9,0,1,0,0,8,0,0,0,0,0,0,0,0,19.371,194.8,21.68,187.96,1,0,5.325,18.65716277,12.53738328,1,0
8/13/2004,154.1,1,0,1,5,1,0,0,0,0,0,0,0,0,1,16.1,0,1,0,0,8,0,0,0,0,0,0,0,0,20.426,196.2,19.79,191.44,1,0,3.75,17.5245545,13.11973428,1,0
8/14/2004,133.8,1,0,0,6,1,0,0,1,0,0,0,0,0,1,21.6,0,1,0,0,8,0,0,0,0,0,0,0,0,20.889,195.4,20.25,187.7,0,1,2.65,19.19776027,15.54963887,0,1
8/15/2004,140.3,1,0,0,7,1,0,0,0,1,0,0,0,0,1,18.3,0,1,0,0,8,0,0,0,0,0,0,0,0,22.144,176.6,21.67,175.6,0,1,3.675,19.78764192,13.43218283,0,1
8/16/2004,159.1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,11.1,0,1,0,0,8,0,0,0,0,0,0,0,0,22.178,189.5,19.88,186.9,1,0,5.611111111,16.18558268,12.43053369,1,0
8/17/2004,155.9,1,0,0,2,1,0,0,0,0,0,1,0,1,0,9.6,0,1,0,0,8,0,0,0,0,0,0,0,0,21.799,193.9,21.02,190.08,1,0,4.65,18.26921905,10.69479412,1,0
8/18/2004,153,1,0,0,3,1,0,0,0,0,0,0,1,1,0,14.4,0,1,0,0,8,0,0,0,0,0,0,0,0,22.165,206.2,20.21,198.58,1,0,5.4,16.74493721,12.20775393,1,0
8/19/2004,149.1,1,0,0,4,1,0,0,0,0,1,0,0,1,0,17.8,0,1,0,0,8,0,0,0,0,0,0,0,0,22.165,192,19.98,188.56,1,0,7.416666667,15.30279294,8.160026183,1,0
8/20/2004,152.6,1,0,1,5,1,0,0,0,0,0,0,0,0,1,13.1,0,1,0,0,8,0,0,0,0,0,0,0,0,22.93,193.1,18.29,186.9,1,0,5.6,14.15597722,9.576277601,1,0
8/21/2004,138.9,1,0,0,6,1,0,0,1,0,0,0,0,0,1,19.6,0,1,0,0,8,0,0,0,0,0,0,0,0,24.545,188.7,16.8,183.92,0,1,4.325,13.40068314,7.333363749,0,1
8/22/2004,140,1,0,0,7,1,0,0,0,1,0,0,0,0,1,18.1,0,1,0,0,8,0,0,0,0,0,0,0,0,24.916,192.9,18.79,189.31,0,1,3.65,16.45480951,9.235936819,0,1
8/23/2004,163.4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,8.6,0,1,0,0,8,0,0,0,0,0,0,0,0,22.546,204.5,18.52,197.23,1,0,5.4,14.59708294,9.310057044,1,0
8/24/2004,156,1,0,0,2,1,0,0,0,0,0,1,0,1,0,13.6,0,1,0,0,8,0,0,0,0,0,0,0,0,23.979,202.5,18.15,196.65,1,0,4.675,14.71838415,11.02512842,1,0
8/25/2004,159.4,1,0,0,3,1,0,0,0,0,0,0,1,1,0,12.4,0,1,0,0,8,0,0,0,0,0,0,0,0,24.427,202.5,17.54,196.73,1,0,3.5,15.17015218,11.22013738,1,0
8/26/2004,147.3,1,0,0,4,1,0,0,0,0,1,0,0,1,0,22,0,1,0,0,8,0,0,0,0,0,0,0,0,24.427,195.2,18.27,193.61,1,0,4.125,15.36798272,10.51409066,1,0
8/27/2004,148.8,1,0,1,5,1,0,0,0,0,0,0,0,0,1,20.4,0,1,0,0,8,0,0,0,0,0,0,0,0,24.236,202.1,18.03,189.5,1,0,4.85,14.41939792,9.845615773,1,0
8/28/2004,135,1,0,0,6,1,0,0,1,0,0,0,0,0,1,24.4,0,1,0,0,8,0,0,0,0,0,0,0,0,25.567,207.6,17.59,198.94,0,1,3.35,15.40398492,9.460619667,0,1
8/29/2004,137,1,0,0,7,1,0,0,0,1,0,0,0,0,1,20.7,0,1,0,0,8,0,0,0,0,0,0,0,0,27.001,198.5,15.76,190.56,0,1,6.25,10.38713296,5.973426598,0,1
